user,age,status,gender,drinks,height,smokes,religion
user57640,27,seeing someone,f,yes,165.0,yes,islam
user57641,29,single,f,yes,165.0,no,islam
user57642,35,single,m,yes,170.0,no,islam
user57643,24,single,m,yes,175.0,yes,islam
user57644,34,single,m,yes,188.0,no,islam
user57645,29,single,m,yes,173.0,no,roman catholicism
user57647,39,single,m,yes,175.0,no,islam
user57648,41,single,m,yes,188.0,no,islam
user57649,34,seeing someone,m,yes,175.0,no,islam
user57651,24,single,m,yes,183.0,yes,islam
user57652,22,seeing someone,f,yes,175.0,yes,islam
user57654,45,married,f,yes,163.0,no,islam
user57655,25,single,f,yes,178.0,no,islam
user57656,34,seeing someone,f,yes,180.0,yes,islam
user57657,32,single,f,yes,173.0,no,islam
user57658,36,single,f,yes,160.0,no,protestant christianity
user57659,29,single,f,yes,165.0,no,islam
user57660,36,single,f,yes,173.0,no,islam
user57661,24,single,f,yes,163.0,no,islam
user57662,36,single,m,yes,180.0,no,islam
user57663,46,single,m,no,173.0,no,roman catholicism
user57664,43,single,f,yes,170.0,no,islam
user57665,46,single,m,yes,178.0,yes,islam
user57666,22,single,m,yes,165.0,yes,islam
user57667,27,single,f,yes,163.0,no,islam
user57668,30,single,m,yes,178.0,no,islam
user57669,28,single,m,yes,183.0,no,roman catholicism
user57670,43,single,m,yes,183.0,no,islam
user57671,27,single,m,yes,168.0,no,islam
user57673,27,single,f,yes,160.0,no,islam
user57674,28,single,f,yes,165.0,no,roman catholicism
user57675,32,single,f,yes,165.0,no,islam
user57676,32,single,f,no,157.0,no,islam
user57677,30,single,f,yes,168.0,yes,islam
user57678,36,single,f,yes,183.0,no,hinduism
user57679,18,single,f,no,168.0,no,islam
user57681,29,single,f,yes,180.0,no,islam
user57682,20,single,m,yes,180.0,no,islam
user57684,36,single,m,yes,173.0,no,islam
user57685,24,single,m,yes,183.0,yes,protestant christianity
user57687,44,single,m,yes,193.0,no,islam
user57688,30,single,m,yes,175.0,no,islam
user57689,31,single,m,yes,165.0,no,islam
user57690,26,single,m,yes,155.0,no,islam
user57691,57,single,m,yes,178.0,no,islam
user57693,29,available,f,yes,170.0,yes,buddhism
user57694,40,single,f,yes,165.0,no,islam
user57695,33,single,f,yes,170.0,no,islam
user57697,38,single,f,yes,180.0,no,islam
user57698,39,single,m,yes,178.0,no,protestant christianity
user57699,51,single,f,yes,160.0,no,islam
user57700,27,single,m,yes,188.0,no,islam
user57701,28,single,f,yes,170.0,no,islam
user57702,33,available,m,yes,183.0,no,protestant christianity
user57705,28,single,m,yes,188.0,yes,islam
user57706,35,single,f,yes,173.0,no,islam
user57707,27,single,m,yes,178.0,no,islam
user57708,25,single,m,yes,185.0,no,islam
user57709,36,single,m,yes,193.0,no,islam
user57710,38,single,m,no,175.0,no,islam
user57711,20,single,f,yes,160.0,no,roman catholicism
user57712,56,single,f,yes,160.0,no,islam
user57713,26,single,f,yes,157.0,no,islam
user57715,37,single,m,yes,170.0,no,islam
user57716,36,single,m,yes,175.0,no,islam
user57718,31,single,f,yes,157.0,no,islam
user57719,45,single,f,yes,163.0,yes,islam
user57720,26,single,f,yes,173.0,no,islam
user57721,30,single,f,yes,175.0,yes,islam
user57722,26,single,m,yes,185.0,no,protestant christianity
user57723,25,single,f,no,160.0,no,islam
user57724,59,single,m,yes,190.0,no,islam
user57726,25,single,m,yes,178.0,no,islam
user57727,22,single,m,yes,185.0,no,islam
user57728,33,single,m,yes,188.0,yes,islam
user57729,26,single,m,yes,173.0,no,hinduism
user57731,42,single,m,yes,190.0,no,islam
user57732,30,single,m,yes,178.0,yes,islam
user57733,45,single,m,yes,170.0,no,hinduism
user57734,41,single,m,yes,193.0,yes,islam
user57736,46,single,m,yes,168.0,yes,islam
user57737,19,single,f,yes,170.0,no,islam
user57739,37,single,m,yes,193.0,no,protestant christianity
user57740,34,single,m,yes,175.0,no,protestant christianity
user57741,20,single,f,yes,160.0,no,islam
user57742,32,seeing someone,m,yes,175.0,no,islam
user57745,35,single,m,yes,168.0,no,islam
user57746,40,single,m,yes,188.0,no,islam
user57747,33,single,f,yes,173.0,no,islam
user57748,26,seeing someone,f,yes,157.0,no,islam
user57749,27,single,m,yes,173.0,no,protestant christianity
user57750,31,single,f,yes,165.0,no,islam
user57751,23,single,f,yes,160.0,no,islam
user57752,38,single,m,yes,178.0,yes,islam
user57753,27,single,m,yes,180.0,no,islam
user57754,39,available,m,yes,170.0,no,islam
user57755,40,single,f,yes,163.0,no,islam
user57756,30,single,m,yes,178.0,no,islam
user57757,50,single,f,yes,165.0,no,islam
user57758,40,single,f,yes,163.0,no,islam
user57761,33,single,f,yes,175.0,no,islam
user57762,32,single,f,yes,165.0,no,islam
user57763,41,single,m,yes,178.0,no,islam
user57764,25,single,m,yes,198.0,yes,islam
user57765,28,single,m,yes,165.0,no,islam
user57766,27,single,m,yes,175.0,no,islam
user57767,53,single,m,yes,188.0,no,islam
user57768,23,single,f,yes,175.0,no,islam
user57769,37,single,f,yes,168.0,no,protestant christianity
user57770,40,single,f,yes,170.0,no,roman catholicism
user57771,25,available,m,yes,180.0,no,islam
user57772,30,single,f,yes,175.0,no,islam
user57773,27,single,m,yes,173.0,no,islam
user57774,32,single,f,yes,157.0,no,islam
user57775,31,single,f,no,165.0,no,islam
user57776,59,single,m,yes,178.0,no,islam
user57777,55,single,f,yes,178.0,no,islam
user57778,41,single,m,yes,180.0,no,islam
user57779,59,single,f,no,168.0,no,islam
user57780,26,seeing someone,m,yes,178.0,no,islam
user57781,26,single,f,yes,160.0,no,islam
user57782,23,single,m,yes,183.0,no,islam
user57783,37,single,f,yes,163.0,no,islam
user57784,32,single,f,yes,165.0,no,islam
user57785,18,single,f,yes,168.0,no,islam
user57786,27,single,m,yes,180.0,no,islam
user57787,26,single,m,yes,180.0,no,islam
user57788,23,single,m,yes,170.0,no,islam
user57789,39,single,m,yes,180.0,no,islam
user57790,33,single,m,yes,173.0,yes,islam
user57791,27,single,f,yes,175.0,no,islam
user57792,40,single,m,yes,183.0,no,islam
user57793,28,single,f,yes,185.0,no,islam
user57794,29,single,f,yes,175.0,no,islam
user57795,26,single,f,yes,168.0,no,islam
user57796,30,single,f,yes,168.0,no,roman catholicism
user57797,31,single,f,yes,157.0,no,islam
user57798,37,single,f,yes,163.0,yes,islam
user57799,23,single,f,yes,170.0,no,islam
user57800,25,single,m,yes,183.0,no,islam
user57801,25,single,f,yes,163.0,no,buddhism
user57802,24,single,f,yes,160.0,yes,islam
user57803,40,single,f,yes,160.0,yes,islam
user57804,26,single,m,yes,173.0,no,islam
user57805,18,seeing someone,f,yes,163.0,no,islam
user57806,31,single,f,no,168.0,no,islam
user57807,39,single,f,yes,160.0,no,islam
user57808,24,single,m,yes,183.0,no,islam
user57810,60,single,f,yes,170.0,no,islam
user57811,56,single,m,yes,190.0,no,islam
user57812,24,single,f,yes,163.0,no,islam
user57813,34,seeing someone,f,yes,173.0,no,islam
user57814,24,single,f,yes,165.0,no,islam
user57815,24,single,f,yes,160.0,yes,islam
user57816,61,single,f,yes,165.0,no,islam
user57817,29,single,f,yes,163.0,yes,islam
user57818,40,single,f,yes,170.0,no,islam
user57819,29,single,m,yes,185.0,no,islam
user57821,44,available,f,yes,163.0,no,islam
user57822,41,single,m,yes,173.0,no,islam
user57823,43,single,m,yes,188.0,no,islam
user57824,31,single,m,yes,180.0,yes,protestant christianity
user57825,41,single,m,yes,175.0,no,islam
user57826,53,single,m,yes,180.0,yes,islam
user57827,31,single,m,yes,183.0,no,islam
user57828,32,single,m,yes,173.0,no,islam
user57831,27,single,f,yes,175.0,no,islam
user57832,44,single,f,yes,163.0,no,islam
user57833,29,single,f,yes,173.0,no,islam
user57834,28,single,f,yes,178.0,no,protestant christianity
user57835,23,single,m,yes,183.0,no,islam
user57836,28,single,f,yes,170.0,no,islam
user57837,31,single,f,yes,165.0,no,islam
user57838,25,single,m,yes,170.0,yes,islam
user57840,24,single,m,yes,196.0,no,islam
user57841,40,single,m,yes,180.0,yes,protestant christianity
user57842,43,single,m,yes,170.0,yes,islam
user57843,23,single,m,yes,170.0,no,islam
user57844,23,single,m,yes,180.0,no,protestant christianity
user57845,38,single,m,yes,183.0,no,islam
user57846,26,single,m,yes,180.0,yes,roman catholicism
user57847,28,single,m,yes,173.0,no,islam
user57848,22,seeing someone,f,yes,165.0,no,islam
user57849,30,single,m,yes,188.0,no,protestant christianity
user57850,69,single,f,yes,173.0,no,islam
user57851,40,single,f,yes,163.0,no,protestant christianity
user57853,31,single,m,yes,188.0,no,islam
user57854,27,single,m,yes,183.0,yes,islam
user57855,34,single,f,yes,163.0,no,islam
user57856,39,single,f,yes,178.0,no,islam
user57858,26,single,m,yes,180.0,no,islam
user57859,27,single,m,no,185.0,no,islam
user57860,30,single,m,yes,163.0,yes,islam
user57861,23,single,f,yes,155.0,no,islam
user57862,63,single,m,yes,170.0,no,islam
user57863,39,single,f,yes,168.0,yes,islam
user57864,32,single,m,yes,183.0,yes,islam
user57865,32,single,m,yes,175.0,no,islam
user57867,52,single,m,yes,185.0,no,islam
user57868,26,single,m,yes,170.0,no,islam
user57870,32,single,m,yes,188.0,no,islam
user57871,34,single,m,yes,180.0,no,islam
user57873,24,single,m,yes,180.0,no,islam
user57874,36,single,f,yes,160.0,no,protestant christianity
user57875,42,single,m,yes,178.0,no,islam
user57876,28,single,m,yes,175.0,no,islam
user57878,41,single,f,yes,165.0,no,islam
user57879,34,single,f,yes,170.0,no,islam
user57880,26,single,f,yes,157.0,yes,islam
user57881,26,single,f,yes,170.0,no,islam
user57883,27,single,f,yes,163.0,no,islam
user57884,35,single,m,yes,173.0,no,roman catholicism
user57885,28,single,f,yes,175.0,no,islam
user57886,29,single,f,yes,152.0,no,hinduism
user57887,33,single,m,yes,170.0,no,islam
user57888,27,single,m,yes,173.0,no,islam
user57889,27,single,f,yes,155.0,no,islam
user57890,25,single,f,yes,150.0,no,islam
user57891,42,single,f,yes,152.0,no,islam
user57892,37,single,m,yes,183.0,yes,islam
user57894,22,single,m,yes,170.0,no,protestant christianity
user57895,57,available,m,yes,178.0,yes,islam
user57896,29,single,m,yes,190.0,no,islam
user57897,27,single,m,yes,188.0,no,protestant christianity
user57898,24,single,m,yes,175.0,no,islam
user57899,29,single,m,yes,170.0,no,islam
user57900,30,single,m,no,170.0,no,islam
user57901,21,single,m,yes,175.0,yes,islam
user57902,19,single,m,yes,168.0,no,islam
user57904,40,single,m,yes,178.0,no,islam
user57905,24,single,f,yes,155.0,yes,islam
user57906,35,single,f,yes,155.0,no,islam
user57907,41,single,m,yes,183.0,no,islam
user57908,19,single,f,yes,168.0,yes,islam
user57910,29,single,f,yes,168.0,no,islam
user57911,21,single,m,yes,173.0,no,islam
user57912,29,single,m,yes,175.0,no,islam
user57914,31,single,m,yes,188.0,no,islam
user57916,37,single,m,no,175.0,no,islam
user57917,24,single,m,yes,163.0,yes,islam
user57918,42,single,m,yes,178.0,no,protestant christianity
user57919,44,single,m,yes,190.0,no,islam
user57920,36,single,m,yes,178.0,no,islam
user57922,30,single,m,yes,168.0,no,islam
user57923,42,single,m,yes,178.0,no,islam
user57924,35,single,m,yes,198.0,no,islam
user57925,37,single,m,yes,175.0,no,islam
user57926,48,single,m,yes,183.0,no,islam
user57927,25,single,f,yes,173.0,yes,protestant christianity
user57929,22,single,f,yes,175.0,no,islam
user57930,24,single,m,yes,175.0,no,islam
user57931,47,single,m,yes,180.0,no,islam
user57932,24,single,m,yes,180.0,no,islam
user57933,25,single,m,yes,175.0,no,islam
user57934,27,single,m,yes,178.0,no,islam
user57935,23,single,m,yes,185.0,no,islam
user57936,46,single,m,yes,190.0,no,islam
user57937,31,single,m,yes,178.0,no,islam
user57938,28,single,m,yes,185.0,yes,islam
user57940,49,available,f,yes,168.0,no,islam
user57941,27,single,f,yes,157.0,no,islam
user57942,23,single,f,yes,163.0,yes,hinduism
user57943,29,seeing someone,f,yes,163.0,yes,islam
user57944,43,single,m,yes,173.0,no,protestant christianity
user57946,48,single,f,yes,157.0,no,islam
user57947,39,single,f,yes,165.0,no,islam
user57948,25,single,f,yes,170.0,no,islam
user57949,29,single,m,yes,188.0,no,islam
user57950,23,single,m,yes,193.0,yes,islam
user57951,29,single,f,yes,168.0,no,islam
user57952,43,single,f,yes,165.0,yes,islam
user57953,25,single,m,yes,175.0,no,islam
user57955,21,single,f,yes,150.0,no,islam
user57956,25,single,m,yes,193.0,no,islam
user57957,30,single,m,yes,183.0,no,islam
user57958,23,single,f,yes,160.0,no,islam
user57959,25,single,f,yes,170.0,no,islam
user57960,52,single,f,no,173.0,no,islam
user57961,36,single,f,yes,165.0,no,islam
user57962,25,single,f,yes,160.0,no,islam
user57963,30,single,m,yes,178.0,no,islam
user57964,36,single,f,yes,157.0,no,islam
user57966,27,single,f,yes,168.0,yes,islam
user57967,32,single,m,yes,170.0,no,islam
user57968,27,seeing someone,f,yes,163.0,no,hinduism
user57969,39,single,m,yes,170.0,no,islam
user57970,22,single,m,yes,180.0,no,islam
user57971,47,single,m,yes,170.0,no,islam
user57973,45,single,f,yes,152.0,no,islam
user57974,35,single,f,yes,180.0,no,protestant christianity
user57975,23,single,m,yes,185.0,yes,islam
user57976,43,single,f,yes,165.0,no,islam
user57977,22,single,f,yes,180.0,yes,islam
user57978,23,available,f,yes,241.0,yes,islam
user57979,32,single,f,yes,160.0,no,islam
user57980,25,single,f,yes,152.0,yes,islam
user57981,47,single,f,yes,160.0,no,islam
user57982,25,single,f,yes,155.0,yes,islam
user57983,36,single,f,yes,175.0,no,hinduism
user57984,36,single,f,yes,170.0,no,islam
user57985,42,single,m,yes,183.0,no,islam
user57986,24,seeing someone,f,yes,155.0,no,islam
user57987,28,seeing someone,m,yes,168.0,no,islam
user57988,46,single,m,yes,173.0,no,roman catholicism
user57990,49,single,m,yes,175.0,no,islam
user57991,44,single,m,yes,178.0,no,islam
user57992,32,single,f,yes,168.0,no,islam
user57994,28,single,f,no,165.0,yes,islam
user57995,32,single,f,yes,157.0,no,islam
user57996,28,single,f,yes,163.0,no,islam
user57997,54,single,f,yes,175.0,yes,islam
user57998,33,single,f,yes,165.0,yes,islam
user57999,62,single,f,yes,168.0,no,islam
user58000,24,single,f,yes,173.0,no,islam
user58001,28,single,f,yes,157.0,no,islam
user58002,26,seeing someone,f,yes,160.0,no,islam
user58004,40,available,m,yes,175.0,no,roman catholicism
user58005,30,single,f,yes,170.0,no,islam
user58007,23,single,m,yes,175.0,yes,islam
user58008,27,single,m,yes,183.0,no,islam
user58010,22,seeing someone,f,yes,157.0,no,islam
user58011,29,single,f,yes,165.0,no,islam
user58012,21,single,f,yes,165.0,no,islam
user58013,20,single,f,yes,170.0,no,islam
user58014,30,single,f,yes,157.0,no,islam
user58015,20,single,f,yes,168.0,no,islam
user58016,30,single,f,yes,163.0,no,protestant christianity
user58017,22,single,f,yes,175.0,yes,islam
user58018,30,single,m,yes,170.0,yes,islam
user58019,22,single,f,yes,157.0,no,islam
user58023,29,single,m,yes,183.0,yes,islam
user58024,35,single,f,yes,173.0,no,protestant christianity
user58025,37,single,f,yes,155.0,no,islam
user58026,36,single,m,yes,183.0,no,islam
user58027,50,single,f,yes,152.0,no,islam
user58028,35,single,m,yes,180.0,no,protestant christianity
user58029,26,seeing someone,f,yes,178.0,no,islam
user58030,35,single,f,yes,168.0,no,islam
user58031,23,seeing someone,f,no,168.0,no,islam
user58032,22,single,f,yes,165.0,no,roman catholicism
user58033,31,single,f,yes,178.0,no,islam
user58034,39,single,f,yes,178.0,no,islam
user58035,44,single,f,yes,165.0,no,islam
user58036,29,single,f,yes,163.0,yes,islam
user58037,27,single,f,yes,168.0,yes,islam
user58038,21,single,f,yes,175.0,no,protestant christianity
user58039,66,seeing someone,f,yes,157.0,no,islam
user58041,22,single,f,yes,163.0,no,islam
user58042,34,single,f,yes,163.0,no,islam
user58043,26,single,f,yes,175.0,no,islam
user58044,34,single,f,yes,173.0,yes,islam
user58045,24,single,f,yes,168.0,no,islam
user58046,33,single,f,yes,168.0,no,islam
user58047,19,single,f,yes,165.0,no,islam
user58048,50,single,f,yes,165.0,no,islam
user58050,34,single,f,yes,157.0,no,islam
user58051,49,single,f,yes,170.0,no,islam
user58052,43,single,f,yes,165.0,no,islam
user58053,22,single,f,yes,163.0,yes,islam
user58054,30,single,f,yes,163.0,no,islam
user58055,33,single,f,yes,170.0,no,protestant christianity
user58056,32,single,f,yes,168.0,no,islam
user58057,26,single,f,yes,160.0,no,islam
user58058,23,single,f,yes,178.0,yes,roman catholicism
user58059,50,single,f,yes,168.0,no,islam
user58060,49,single,f,yes,165.0,no,islam
user58061,23,single,f,yes,173.0,no,islam
user58062,33,single,f,yes,165.0,no,islam
user58063,42,single,f,yes,160.0,no,hinduism
user58064,26,single,f,yes,163.0,no,islam
user58066,38,single,f,yes,163.0,no,islam
user58067,39,single,f,yes,165.0,no,islam
user58068,40,single,m,yes,178.0,no,islam
user58069,45,single,m,yes,201.0,no,islam
user58070,28,single,m,yes,178.0,no,islam
user58071,31,single,f,yes,168.0,yes,hinduism
user58072,65,single,f,yes,173.0,no,islam
user58073,27,single,f,yes,170.0,no,islam
user58074,32,single,f,yes,150.0,no,islam
user58075,25,single,f,yes,168.0,yes,islam
user58076,28,single,f,yes,168.0,no,islam
user58077,27,single,f,yes,157.0,no,protestant christianity
user58078,31,single,f,yes,163.0,no,islam
user58080,27,single,f,yes,155.0,no,islam
user58081,38,single,f,yes,170.0,no,islam
user58083,32,single,m,yes,183.0,no,islam
user58084,60,single,f,yes,160.0,no,islam
user58085,52,single,m,no,178.0,no,islam
user58086,42,single,f,yes,150.0,no,islam
user58087,26,single,f,yes,173.0,no,islam
user58088,31,single,m,yes,175.0,no,islam
user58089,31,single,m,yes,175.0,yes,islam
user58090,26,single,f,yes,163.0,no,islam
user58091,42,single,m,yes,180.0,no,islam
user58093,31,single,f,yes,155.0,no,islam
user58094,33,single,m,yes,190.0,no,islam
user58095,44,single,f,yes,155.0,yes,protestant christianity
user58096,52,single,f,yes,168.0,no,islam
user58097,50,single,f,yes,157.0,no,islam
user58098,51,single,f,yes,163.0,no,islam
user58099,25,single,m,yes,180.0,no,islam
user58100,43,single,m,yes,178.0,no,islam
user58101,66,single,m,no,170.0,no,islam
user58102,28,single,f,yes,168.0,no,islam
user58103,32,single,f,yes,163.0,no,roman catholicism
user58104,22,single,m,yes,190.0,no,protestant christianity
user58105,43,single,m,yes,180.0,no,islam
user58106,54,single,f,yes,163.0,no,islam
user58107,67,single,f,yes,163.0,no,islam
user58108,46,single,m,yes,183.0,no,islam
user58110,30,single,f,yes,157.0,no,islam
user58111,21,single,f,yes,150.0,yes,islam
user58112,26,single,f,yes,165.0,no,islam
user58113,22,single,m,yes,193.0,no,islam
user58114,25,single,f,yes,168.0,no,islam
user58115,30,single,f,yes,175.0,no,protestant christianity
user58116,43,seeing someone,f,yes,155.0,no,islam
user58117,62,single,m,no,188.0,yes,roman catholicism
user58118,26,single,f,yes,168.0,no,hinduism
user58119,62,single,f,yes,157.0,no,islam
user58120,61,single,f,yes,173.0,no,islam
user58121,37,single,m,yes,183.0,no,islam
user58122,25,single,f,yes,155.0,no,islam
user58123,23,single,f,no,160.0,no,islam
user58124,43,single,f,yes,155.0,no,islam
user58126,27,single,m,yes,180.0,no,islam
user58127,32,single,m,yes,188.0,yes,buddhism
user58128,27,single,m,yes,178.0,yes,islam
user58129,56,single,m,yes,188.0,no,islam
user58130,22,single,m,yes,173.0,yes,protestant christianity
user58131,23,single,f,yes,160.0,no,islam
user58132,33,single,f,yes,165.0,no,islam
user58133,62,single,m,yes,175.0,no,islam
user58134,48,single,m,yes,173.0,no,islam
user58135,48,single,m,yes,175.0,no,islam
user58136,22,single,f,yes,155.0,no,islam
user58137,36,single,f,yes,173.0,no,protestant christianity
user58138,36,single,f,yes,157.0,no,roman catholicism
user58139,42,single,f,yes,163.0,no,islam
user58140,49,single,m,yes,175.0,no,islam
user58141,48,single,m,yes,188.0,no,protestant christianity
user58142,41,available,f,yes,173.0,no,islam
user58143,42,single,m,yes,178.0,no,islam
user58144,32,single,f,yes,173.0,yes,islam
user58146,28,single,m,yes,178.0,no,islam
user58147,23,single,m,yes,239.0,no,islam
user58148,32,seeing someone,m,yes,168.0,no,islam
user58149,25,single,m,yes,178.0,yes,islam
user58150,29,single,m,yes,183.0,no,islam
user58151,39,single,m,yes,185.0,no,islam
user58152,44,single,f,yes,170.0,no,islam
user58153,37,single,m,yes,183.0,no,islam
user58154,31,single,f,yes,163.0,no,islam
user58155,46,single,f,yes,168.0,no,islam
user58156,56,single,m,yes,173.0,no,islam
user58157,60,single,m,yes,188.0,no,islam
user58158,39,single,m,yes,190.0,no,islam
user58159,47,single,f,yes,160.0,no,islam
user58160,38,single,m,yes,170.0,no,islam
user58161,44,single,f,yes,155.0,no,islam
user58163,26,single,m,yes,180.0,no,islam
user58164,58,single,f,yes,168.0,no,roman catholicism
user58166,26,single,m,yes,183.0,no,islam
user58167,40,single,f,yes,168.0,no,islam
user58168,23,single,f,yes,163.0,no,buddhism
user58169,37,single,m,yes,183.0,no,islam
user58170,38,married,m,yes,193.0,no,islam
user58171,23,single,f,yes,173.0,no,islam
user58172,66,single,m,yes,175.0,no,islam
user58173,64,single,f,yes,157.0,no,islam
user58174,34,single,f,yes,152.0,no,islam
user58175,38,single,m,yes,170.0,no,islam
user58176,38,single,m,yes,185.0,no,islam
user58178,23,single,m,yes,173.0,no,islam
user58179,30,single,m,yes,188.0,no,hinduism
user58180,41,single,m,yes,168.0,yes,protestant christianity
user58181,23,single,m,yes,183.0,no,islam
user58182,21,single,f,yes,165.0,no,hinduism
user58183,38,single,f,yes,168.0,no,islam
user58184,27,single,f,yes,180.0,no,islam
user58185,30,single,m,yes,170.0,yes,islam
user58186,33,single,f,yes,163.0,no,islam
user58187,37,single,m,yes,178.0,no,islam
user58189,22,single,m,yes,178.0,no,islam
user58190,24,single,m,no,180.0,no,roman catholicism
user58191,51,single,f,yes,170.0,yes,protestant christianity
user58192,31,single,m,yes,168.0,yes,islam
user58193,23,single,f,yes,165.0,no,islam
user58194,26,single,m,yes,183.0,yes,islam
user58195,45,single,f,yes,163.0,no,roman catholicism
user58196,31,single,f,no,160.0,no,islam
user58197,31,single,f,yes,163.0,yes,islam
user58198,47,available,f,yes,168.0,no,islam
user58200,45,single,f,yes,163.0,no,islam
user58201,25,single,f,yes,157.0,no,islam
user58202,32,single,m,yes,193.0,yes,islam
user58203,41,single,m,yes,185.0,no,islam
user58204,29,single,m,yes,180.0,no,islam
user58205,19,single,f,yes,168.0,no,islam
user58206,68,single,f,yes,160.0,no,islam
user58207,35,single,m,yes,183.0,no,islam
user58208,44,single,m,yes,178.0,no,islam
user58209,38,single,m,yes,173.0,no,islam
user58210,22,single,m,yes,190.0,no,islam
user58211,26,single,m,yes,183.0,no,islam
user58212,31,single,f,yes,155.0,no,protestant christianity
user58213,24,single,f,yes,168.0,no,islam
user58214,32,single,f,yes,180.0,no,islam
user58215,26,single,m,yes,188.0,no,islam
user58216,25,single,f,yes,157.0,yes,islam
user58217,43,single,f,yes,157.0,yes,islam
user58218,29,single,f,yes,178.0,no,islam
user58219,24,single,f,yes,160.0,no,islam
user58220,33,single,f,yes,175.0,no,islam
user58221,20,single,f,yes,173.0,no,islam
user58222,26,single,m,yes,183.0,yes,islam
user58224,46,available,m,yes,185.0,no,islam
user58226,34,single,m,yes,190.0,yes,islam
user58227,22,single,m,no,170.0,no,islam
user58229,29,single,m,yes,193.0,no,islam
user58230,32,single,m,yes,185.0,no,islam
user58231,28,single,m,yes,183.0,no,islam
user58232,20,single,f,yes,173.0,yes,islam
user58233,34,single,f,yes,168.0,no,islam
user58234,22,single,f,yes,163.0,yes,islam
user58235,30,single,f,yes,173.0,no,islam
user58236,24,single,f,yes,178.0,no,islam
user58237,29,seeing someone,f,yes,157.0,no,islam
user58238,49,single,f,yes,170.0,no,roman catholicism
user58239,58,single,f,yes,170.0,no,islam
user58241,30,single,f,yes,178.0,no,islam
user58242,42,single,m,no,183.0,no,islam
user58243,29,single,m,yes,193.0,yes,islam
user58244,48,single,m,yes,183.0,no,islam
user58245,39,single,m,yes,168.0,no,islam
user58246,28,single,m,yes,165.0,yes,islam
user58248,31,single,m,yes,175.0,yes,islam
user58249,27,single,m,yes,196.0,yes,islam
user58250,34,single,m,yes,173.0,yes,islam
user58251,28,single,m,yes,170.0,no,islam
user58253,32,single,f,yes,168.0,yes,islam
user58255,47,single,m,yes,188.0,no,islam
user58256,30,single,m,yes,178.0,no,islam
user58257,47,single,m,yes,175.0,yes,islam
user58258,57,single,m,yes,173.0,no,islam
user58259,36,single,m,yes,183.0,no,islam
user58260,37,single,m,yes,178.0,no,islam
user58261,31,seeing someone,m,yes,180.0,no,islam
user58262,43,single,m,yes,168.0,no,islam
user58263,29,single,m,yes,180.0,no,islam
user58265,25,single,m,yes,183.0,no,roman catholicism
user58266,30,single,m,no,173.0,no,islam
user58267,22,available,m,yes,175.0,no,protestant christianity
user58268,34,single,m,yes,178.0,no,islam
user58269,24,single,m,yes,180.0,yes,islam
user58270,22,single,m,yes,185.0,no,islam
user58271,29,single,m,yes,185.0,no,islam
user58272,49,single,m,yes,178.0,no,islam
user58273,27,single,m,yes,180.0,yes,islam
user58274,24,single,m,yes,175.0,no,islam
user58275,33,single,m,yes,163.0,no,islam
user58276,41,single,m,yes,175.0,no,islam
user58277,27,single,m,yes,183.0,yes,islam
user58278,25,single,m,yes,163.0,no,protestant christianity
user58279,26,single,m,yes,175.0,no,islam
user58280,36,single,m,yes,173.0,no,islam
user58281,23,seeing someone,m,yes,183.0,yes,roman catholicism
user58282,23,single,m,yes,173.0,yes,islam
user58284,28,single,m,no,183.0,yes,islam
user58285,25,single,m,yes,180.0,no,islam
user58286,27,single,m,yes,213.0,no,roman catholicism
user58287,32,single,m,yes,180.0,no,islam
user58288,24,single,m,yes,185.0,yes,islam
user58289,23,single,m,yes,183.0,no,islam
user58290,25,single,m,yes,155.0,yes,protestant christianity
user58291,29,single,m,yes,175.0,no,buddhism
user58292,63,single,m,yes,178.0,no,islam
user58293,40,single,m,yes,178.0,no,hinduism
user58294,25,single,m,yes,183.0,no,islam
user58295,21,single,m,yes,178.0,no,islam
user58296,40,single,m,yes,190.0,no,islam
user58298,41,single,m,yes,180.0,no,islam
user58299,18,single,m,yes,168.0,no,islam
user58301,47,single,m,yes,185.0,no,islam
user58302,41,seeing someone,m,yes,190.0,no,islam
user58303,21,single,m,yes,185.0,yes,islam
user58306,49,single,m,yes,175.0,yes,islam
user58307,45,single,m,no,178.0,no,islam
user58308,50,single,m,yes,190.0,no,islam
user58309,30,single,m,yes,170.0,no,islam
user58310,24,single,m,yes,173.0,no,islam
user58311,29,single,m,yes,173.0,no,islam
user58312,27,single,m,yes,180.0,no,islam
user58313,28,single,m,no,178.0,no,islam
user58314,40,single,m,yes,175.0,no,islam
user58315,46,single,m,yes,183.0,no,islam
user58316,23,single,m,yes,183.0,yes,islam
user58317,27,single,m,yes,178.0,no,islam
user58319,52,single,f,yes,168.0,no,islam
user58320,35,single,f,yes,157.0,no,islam
user58321,40,single,m,yes,165.0,yes,islam
user58322,36,single,m,yes,175.0,no,islam
user58323,23,single,f,yes,168.0,no,islam
user58324,25,single,m,no,175.0,yes,islam
user58325,30,single,m,yes,170.0,no,islam
user58326,50,single,m,no,178.0,no,islam
user58327,36,single,m,yes,175.0,yes,islam
user58328,23,single,m,yes,173.0,no,islam
user58329,26,single,m,yes,183.0,no,islam
user58330,25,single,m,yes,180.0,yes,islam
user58331,44,single,m,yes,180.0,no,islam
user58332,23,single,m,yes,180.0,no,islam
user58333,50,single,m,yes,183.0,no,islam
